transaction_id	amount	is_foreign	is_online	device_type	customer_age	account_age_days	merchant_category	amount_deviation	is_fraud	transaction_day	location_risk_score	merchant_risk_score	customer_segment	num_cards_linked	avg_tx_amount_last_30d	email_domain_type	failed_login_attempts_7d	customer_tenure_level	txn_hour_category
TX0000216	31.49	0	1	mobile	74	1767	clothing	-157.61	0	3	61.27	68.78	high	2	102.78	free	2	loyal	afternoon
TX0000217	109.79	0	0	mobile	25	1631	entertainment	-31.65	0	1	14	45.5	low	3	58.3	free	0	loyal	morning
TX0000218	83.9	0	1	mobile	19	75	clothing	4.24	0	4	54.39	37.94	low	5	64.2	unknown	0	new	morning
TX0000219	151.36	0	1	mobile	28	2953	entertainment	36.75	0	1	83.57	90.87	low	3	138.86	free	0	loyal	morning
TX0000220	85.75	0	0	desktop	19	1825	grocery	77.4	0	6	42.54	82.93	low	0	99.6	corporate	1	loyal	late_night
TX0000221	67.2	0	1	desktop	76	1971	travel	0.78	0	4	51.8	19.94	medium	3	116.46	free	0	loyal	afternoon
TX0000222	7.87	1	0	desktop	64	1994	electronics	-74.08	0	1	16.45	81.44	high	2	77.2	free	0	loyal	night
TX0000223	36.67	0	1	mobile	35	273	travel	27.47	0	5	73.69	25.19	medium	2	60.42	free	0	regular	morning
TX0000224	24.65	0	0	mobile	22	185	entertainment	-5.6	0	4	56.19	3.91	medium	4	89.23	free	0	regular	afternoon
TX0000225	22.38	0	0	mobile	77	3495	entertainment	99.99	0	0	55.19	78.73	medium	2	49.14	free	0	loyal	afternoon
TX0000226	288.98	0	0	desktop	75	991	grocery	61.36	0	4	22.56	15.36	low	1	24.97	free	0	regular	morning
TX0000227	39.95	0	0	desktop	74	2326	grocery	-64.19	0	6	91.73	28.27	medium	3	72.66	free	1	loyal	morning
TX0000228	178.08	0	0	desktop	24	974	travel	-32.75	0	5	34.44	76.66	medium	0	68.81	free	0	regular	morning
TX0000229	79.79	0	1	mobile	40	1308	electronics	73.94	0	3	96.12	48.51	low	1	95.86	corporate	0	loyal	afternoon
TX0000230	126.71	0	1	desktop	36	1415	travel	5.23	0	1	34.17	69.23	medium	1	86.98	free	0	loyal	afternoon
TX0000231	55.87	0	0	desktop	36	1766	electronics	28.79	0	5	90.03	2.93	low	0	86.04	free	0	loyal	afternoon
TX0000232	68.81	0	1	desktop	75	2896	clothing	-12.96	0	0	55.85	33.57	low	2	59.39	free	0	loyal	late_night
TX0000233	54.26	0	1	desktop	65	1992	entertainment	90.02	0	1	6.41	35.49	low	1	69.7	corporate	0	loyal	afternoon
TX0000234	17.38	0	0	desktop	36	2723	clothing	7.27	0	5	95.43	24.47	low	1	100.44	free	2	loyal	morning
TX0000235	102.54	0	0	mobile	66	2454	travel	40.29	0	4	33.26	37.53	low	4	51.67	free	2	loyal	morning
TX0000236	26.37	0	0	desktop	62	182	electronics	-72.17	0	1	81.4	36.49	medium	2	96.58	free	1	regular	morning
TX0000237	1.97	0	1	mobile	77	2849	electronics	-60.83	0	6	56.57	94.41	low	0	43.02	free	0	loyal	morning
TX0000238	82.96	0	1	mobile	57	2317	clothing	103.66	0	5	24.43	84.91	medium	0	88.13	free	1	loyal	morning
TX0000239	15.59	0	0	mobile	45	3561	grocery	-57.61	0	2	14.03	82.13	medium	3	24.41	free	1	loyal	night
TX0000240	225.69	0	0	tablet	28	3253	grocery	30.83	0	0	23.45	0.33	low	3	67.85	free	1	loyal	late_night
TX0000241	246.2	0	1	mobile	67	1493	clothing	46.48	0	5	54.5	36.55	high	2	35.88	free	0	loyal	night
TX0000242	197.08	0	1	desktop	28	2680	grocery	14.39	0	2	50.81	15.61	medium	1	56.66	free	1	loyal	morning
TX0000243	36.98	0	1	tablet	72	269	electronics	48.97	0	1	26.99	30.62	low	1	78.97	corporate	0	regular	morning
TX0000244	1.25	0	0	tablet	26	3284	travel	-91.64	0	4	15.71	16.87	low	3	63.49	free	0	loyal	morning
TX0000245	210.84	1	0	desktop	31	2387	grocery	60.85	0	0	35.07	7.32	low	5	118.76	unknown	0	loyal	afternoon
TX0000246	44.72	0	0	desktop	51	2336	electronics	-118.23	0	5	15.9	55.32	low	3	77.54	free	0	loyal	morning
TX0000247	272.07	0	0	mobile	46	3561	travel	43.09	0	0	50.62	75.98	high	3	74.79	free	1	loyal	late_night
TX0000248	265.1	1	1	mobile	66	460	electronics	134.95	0	6	43.35	49.21	medium	3	79.54	free	2	regular	afternoon
TX0000249	153.39	0	0	desktop	38	529	entertainment	63.24	0	4	44.88	28.69	high	3	12.67	free	0	regular	morning
TX0000250	27.9	0	1	mobile	65	2153	travel	4.11	0	0	26.12	10.11	medium	4	117.48	free	2	loyal	afternoon
TX0000251	38.9	0	0	mobile	75	326	entertainment	-11.19	0	6	9.34	86.06	medium	3	10.98	free	0	regular	afternoon
TX0000252	152.38	0	1	desktop	22	3463	grocery	-0.79	0	5	58.63	63.88	low	2	72.95	corporate	0	loyal	morning
TX0000253	30.49	0	0	desktop	50	2260	grocery	-53.84	0	4	97.4	15.18	high	3	64.58	free	1	loyal	morning
TX0000254	14.86	1	0	desktop	26	1112	electronics	-9.13	0	5	66.88	29.7	low	2	73.07	free	1	loyal	night
TX0000255	65.1	0	0	desktop	20	1459	clothing	-73.27	0	2	88.8	78.35	low	3	43.6	free	1	loyal	afternoon
TX0000256	220.1	0	0	desktop	31	556	electronics	-43.31	0	1	9.64	76.05	low	1	110.54	unknown	0	regular	afternoon
TX0000257	95.27	0	1	mobile	35	1785	entertainment	45.06	0	0	6.08	66.39	low	0	40.05	free	0	loyal	afternoon
TX0000258	67.53	0	0	mobile	29	1838	travel	40.36	1	0	76.61	9.32	medium	3	70.77	free	0	loyal	afternoon
TX0000259	8.18	0	0	tablet	40	1240	clothing	20.6	0	0	45.47	64.48	medium	3	82.54	corporate	0	loyal	late_night
TX0000260	76.36	0	1	mobile	31	1078	electronics	8.44	0	2	82.69	61.03	low	2	57.58	free	0	loyal	afternoon
TX0000261	368.85	0	1	mobile	77	328	entertainment	-87.4	0	4	48.08	60.99	medium	4	61.97	corporate	0	regular	late_night
TX0000262	12.07	0	0	desktop	33	3293	entertainment	-19.26	0	5	7.47	82.28	low	3	70.18	free	1	loyal	late_night
TX0000263	58.44	1	1	mobile	54	2768	grocery	-3.69	0	4	45.38	11.85	low	1	129.44	free	1	loyal	afternoon
TX0000264	167.89	0	0	mobile	37	602	electronics	-79.32	0	2	66.61	2.63	low	3	58.14	free	2	regular	morning
TX0000265	108	0	0	mobile	37	1184	electronics	-69.85	1	1	51.65	23.11	medium	1	57.52	free	3	loyal	afternoon
TX0000266	95.53	0	0	mobile	32	1814	entertainment	48.23	0	5	21.71	10.99	low	1	73.74	free	0	loyal	morning
TX0000267	96.98	0	0	mobile	58	705	electronics	16.04	0	2	92.41	76.34	low	1	100.07	free	0	regular	morning
TX0000268	35.64	0	0	desktop	42	3068	grocery	-57.59	0	5	66.54	7.84	medium	6	89.23	free	1	loyal	late_night
TX0000269	27.8	0	0	desktop	34	2581	clothing	68.45	0	0	52.65	36.33	low	3	126.06	free	0	loyal	morning
TX0000270	132.59	0	0	mobile	29	3308	entertainment	49.28	0	1	47.49	89.85	low	0	68.77	free	0	loyal	late_night
TX0000271	132.91	0	1	mobile	62	2315	grocery	-6.51	0	3	61.25	89.74	high	5	63.04	free	1	loyal	night
TX0000272	161.44	1	0	mobile	59	2269	grocery	-63.23	0	6	46.46	35.82	high	0	125.99	free	0	loyal	afternoon
TX0000273	195.57	0	1	tablet	56	1081	travel	79.79	0	1	30.84	60.49	low	2	82.26	free	2	loyal	night
TX0000274	57.29	1	1	mobile	76	3208	clothing	84.02	0	5	38.86	19.69	low	0	45.84	free	0	loyal	morning
TX0000275	55.69	0	0	tablet	73	3324	grocery	58.31	0	2	19.24	7.74	medium	2	74.99	free	0	loyal	late_night
TX0000276	128.08	0	0	mobile	70	1433	travel	55.84	0	5	76.14	76.46	medium	2	66.3	free	0	loyal	late_night
TX0000277	83.98	0	0	desktop	24	458	travel	-2.71	0	6	80.62	0.73	low	3	82.68	free	1	regular	morning
TX0000278	96.84	0	1	mobile	25	2161	electronics	5.31	0	0	73.45	82.88	low	0	-10.03	free	0	loyal	morning
TX0000279	127.09	0	0	mobile	41	527	grocery	68.08	0	6	46.32	33.68	low	2	46.36	free	0	regular	night
TX0000280	176.59	0	0	mobile	64	2314	entertainment	12.48	0	5	21.49	13.23	low	0	40.8	free	0	loyal	afternoon
TX0000281	33	0	1	desktop	42	2226	electronics	-41.58	0	1	96.26	50.57	low	5	74.84	free	0	loyal	morning
TX0000282	37.67	1	0	mobile	38	880	clothing	-46.47	0	4	77.08	97.26	low	2	90.19	corporate	0	regular	afternoon
TX0000283	7.9	0	0	mobile	67	2689	entertainment	54.79	0	1	77.59	73.57	high	3	49.3	free	0	loyal	night
TX0000284	69.07	0	0	desktop	71	2921	entertainment	105.57	0	3	62.45	76.01	low	0	48.36	free	0	loyal	night
TX0000285	2.93	0	1	mobile	50	1088	travel	26.9	0	5	28.22	40.7	low	1	49.37	corporate	0	loyal	night
TX0000286	50.13	0	1	mobile	27	973	grocery	111.08	0	5	18.3	45	low	1	27.74	free	0	regular	morning
TX0000287	62.58	0	0	desktop	39	2174	travel	-98.44	0	5	11.19	84.36	medium	0	54.79	free	0	loyal	night
TX0000288	27.01	0	0	mobile	36	3334	travel	-62.04	0	6	62.33	8.41	medium	0	86.4	free	0	loyal	afternoon
TX0000289	71.49	0	1	desktop	46	2484	grocery	-25.54	1	1	17.92	5.48	medium	2	81.74	free	2	loyal	morning
TX0000290	2.48	0	1	mobile	20	3037	grocery	-99.49	0	6	37.51	68.93	medium	1	70.23	free	1	loyal	night
TX0000291	3.05	0	1	mobile	56	2602	grocery	-10.89	0	1	81.97	27.26	medium	3	48.68	free	0	loyal	morning
TX0000292	138.35	0	0	mobile	21	1811	travel	58.97	0	5	28.99	99.93	low	2	116.19	free	0	loyal	morning
TX0000293	35.73	0	1	tablet	54	955	grocery	-101.76	0	1	26.57	99.44	medium	1	90.97	corporate	1	regular	night
TX0000294	10.87	0	0	desktop	48	518	grocery	46.14	0	0	71.73	64.28	medium	0	108.91	free	1	regular	morning
TX0000295	59.09	1	0	tablet	23	433	entertainment	-61.41	0	2	52.07	46.29	low	4	104.58	free	0	regular	late_night
TX0000296	117.57	0	1	mobile	45	803	travel	-40.8	0	0	56.24	0.78	low	3	75.37	free	2	regular	afternoon
TX0000297	19.45	0	0	desktop	27	1276	grocery	-6.7	0	1	12.89	60.19	low	4	85.67	free	2	loyal	afternoon
TX0000298	78.02	0	1	mobile	29	432	travel	-2.94	0	4	28.57	8.94	low	2	79.11	corporate	0	regular	night
TX0000299	7.14	0	0	mobile	63	2528	clothing	50.38	0	4	36.94	90.41	medium	2	79.41	free	1	loyal	afternoon
TX0000300	4.25	1	1	desktop	71	1831	electronics	-9.76	0	4	97	11.47	low	1	106.21	free	0	loyal	afternoon
TX0000301	60.63	0	0	mobile	19	213	entertainment	34.58	0	6	4.15	9.93	low	2	116.21	free	2	regular	morning
TX0000302	62.23	0	0	mobile	20	2354	entertainment	53.05	0	1	85.53	72.01	medium	0	130.54	free	0	loyal	morning
TX0000303	81.16	1	0	mobile	18	924	travel	6.06	0	1	12.52	15.29	medium	2	84.05	free	1	regular	morning
TX0000304	103.6	0	0	desktop	52	1622	grocery	109.03	0	3	98.77	58.61	medium	1	69.21	free	0	loyal	afternoon
TX0000305	297.88	0	1	mobile	41	3487	travel	-30.95	0	3	19.29	79.57	high	2	53.88	free	0	loyal	night
TX0000306	58.1	1	0	mobile	64	1546	electronics	-40.51	0	6	28.91	0.22	low	3	72.96	free	0	loyal	morning
TX0000307	31.2	0	0	tablet	65	3396	entertainment	-39.13	1	2	82.94	15.24	low	0	100.48	free	1	loyal	late_night
TX0000308	126.85	1	0	mobile	69	90	entertainment	111.48	0	1	35.8	17.81	low	3	74.59	free	1	new	afternoon
TX0000309	25.27	0	1	mobile	51	1738	electronics	42	0	1	64.83	55.41	low	2	34.04	free	0	loyal	morning
TX0000310	46.24	1	0	desktop	37	1019	travel	59.7	0	4	58.41	79.84	low	5	70.85	unknown	0	loyal	afternoon
TX0000311	6.54	0	0	desktop	33	1977	entertainment	34.62	0	6	68.63	86.03	medium	0	66.02	free	1	loyal	night
TX0000312	2.05	1	0	mobile	47	175	grocery	-4.65	0	3	82.34	6.28	medium	1	75.27	free	1	new	late_night
TX0000313	262.99	0	1	desktop	64	1579	travel	7.55	0	5	29.94	50.85	low	3	79.42	free	0	loyal	afternoon
TX0000314	144.62	0	0	mobile	56	212	grocery	-49.56	0	5	87.38	86.96	medium	3	71.81	free	2	regular	afternoon
TX0000315	95.25	0	0	desktop	42	344	clothing	104.11	0	0	97.51	7.11	low	2	51.77	free	2	regular	afternoon
TX0000316	42.07	0	1	mobile	22	688	electronics	-4.9	0	3	67.27	2.59	medium	1	70.52	corporate	1	regular	night
TX0000317	15.22	0	0	mobile	46	2821	entertainment	-43.34	0	5	56.61	4.7	medium	2	89.08	free	1	loyal	afternoon
TX0000318	13.61	0	0	mobile	54	1025	electronics	-73.07	0	6	98.34	93.14	low	0	76.14	free	0	loyal	night
TX0000319	23.04	0	1	tablet	45	2886	electronics	86.31	0	2	9.16	39.92	low	3	56.53	free	1	loyal	morning
TX0000320	63.74	0	0	desktop	70	681	grocery	52.47	1	6	38.46	6.02	medium	8	50.21	free	0	regular	late_night
TX0000321	100.31	0	0	tablet	75	1713	entertainment	25.15	0	0	23.61	99.6	low	2	102.96	free	0	loyal	late_night
TX0000322	86.35	1	0	desktop	58	3007	clothing	-93.53	0	4	8.17	95.43	low	1	93.88	unknown	1	loyal	late_night
TX0000323	26.27	0	1	mobile	40	922	electronics	19.87	0	6	86.47	41.79	medium	2	70.74	free	1	regular	afternoon
TX0000324	247.85	0	0	mobile	49	2113	grocery	-13.04	0	3	34.3	10.32	low	0	93.11	free	0	loyal	night
TX0000325	107.12	0	0	tablet	63	2866	grocery	-25.29	0	5	13.81	74.34	low	4	85.09	free	0	loyal	night
TX0000326	64.66	0	0	desktop	68	3157	entertainment	69.95	0	1	38.3	6	low	2	53.96	free	1	loyal	afternoon
TX0000327	75.68	0	1	tablet	79	2032	travel	-67.01	0	5	37.98	62.77	low	1	75.47	free	0	loyal	morning
TX0000328	43.52	0	0	mobile	35	1094	travel	-72.47	1	6	12.62	76.16	low	0	63.5	corporate	0	loyal	afternoon
TX0000329	22.77	0	0	mobile	58	2460	clothing	-83.16	1	2	53.22	21.25	low	1	79.92	free	1	loyal	morning
TX0000330	35.2	0	0	mobile	52	198	grocery	-45.54	0	2	10.22	94.34	low	3	84.16	free	0	regular	afternoon
TX0000331	113.45	0	0	mobile	78	200	travel	-69.58	0	0	20.25	99.58	high	4	48.52	free	0	regular	morning
TX0000332	1.16	0	1	mobile	60	768	electronics	45.43	0	0	72.31	35.88	high	2	82.01	unknown	0	regular	morning
TX0000333	9.87	0	0	mobile	41	3557	clothing	-45.4	0	6	30.37	96.37	medium	2	60.3	unknown	0	loyal	morning
TX0000334	3.77	0	1	desktop	64	2675	electronics	9.99	0	2	64.51	23.17	medium	0	106.85	unknown	0	loyal	night
TX0000335	3.33	0	0	mobile	45	3592	travel	-32.11	0	3	21.07	80.21	medium	4	79.68	free	0	loyal	night
TX0000336	154.74	0	1	mobile	53	1347	grocery	49.34	0	1	52.92	74.09	low	3	70.39	free	0	loyal	late_night
TX0000337	97.3	0	0	desktop	38	1317	travel	35.98	0	4	10.3	4.13	medium	1	89.58	free	2	loyal	morning
TX0000338	51.42	0	0	mobile	73	2324	clothing	2.56	0	1	4.32	25.92	high	3	76.03	free	0	loyal	afternoon
TX0000339	8.24	0	1	desktop	22	2015	clothing	80.16	0	6	55.01	38.47	low	1	105.59	free	0	loyal	afternoon
TX0000340	54.12	0	1	mobile	43	177	electronics	-28.19	0	6	77.83	1.46	medium	1	121.68	free	0	new	night
TX0000341	51.32	0	0	desktop	67	470	electronics	-17.65	0	3	70.36	94.76	low	2	46.47	corporate	1	regular	morning
TX0000342	15.22	0	0	desktop	71	391	clothing	7.85	0	0	77.29	21.26	high	1	113.45	unknown	0	regular	night
TX0000343	45.51	0	0	tablet	40	2299	electronics	31.72	0	4	48.47	92.52	medium	1	62.07	free	0	loyal	night
TX0000344	40.67	1	1	desktop	61	687	entertainment	-95.62	0	1	69.65	43.99	high	1	76.17	free	0	regular	late_night
TX0000345	76.54	0	0	mobile	50	137	clothing	57.52	0	1	8.16	12.74	low	3	81.94	corporate	0	new	morning
TX0000346	80.65	0	0	mobile	43	1268	electronics	-30.62	0	4	83.51	42.82	medium	6	106.56	free	0	loyal	afternoon
TX0000347	3.71	1	0	desktop	74	3231	travel	32.67	0	2	33.89	61.31	high	3	71.84	free	1	loyal	afternoon
TX0000348	37.55	0	1	desktop	39	605	grocery	-38.63	0	4	87.39	47.47	low	4	61.66	free	2	regular	morning
TX0000349	78.65	0	0	desktop	37	329	entertainment	67.04	0	1	57.79	31.79	medium	2	84.13	free	0	regular	night
TX0000350	55.96	0	0	mobile	19	3536	entertainment	51.55	0	4	10	81.45	low	1	48.38	corporate	0	loyal	late_night
TX0000351	155.31	0	0	desktop	58	1922	grocery	51.89	0	5	41.88	95.59	low	3	46.48	free	0	loyal	morning
TX0000352	86	0	0	desktop	71	1415	grocery	22.13	0	1	80.46	9.53	medium	1	125.16	free	1	loyal	night
TX0000353	14.23	0	0	desktop	74	253	travel	-9.41	0	5	24.26	54.94	low	2	48.75	corporate	0	regular	morning
TX0000354	5.85	0	1	mobile	35	2654	grocery	-85.05	0	3	18.22	31.83	low	0	63.56	corporate	0	loyal	afternoon
TX0000355	82.27	0	1	tablet	22	3588	entertainment	2.69	0	6	1.73	74.68	low	2	120.86	free	2	loyal	morning
TX0000356	2.15	0	0	mobile	71	1427	travel	57.76	0	5	68.84	63.48	low	1	78.28	free	3	loyal	late_night
TX0000357	70.51	0	1	mobile	49	2969	grocery	40.01	0	6	37.54	2.77	medium	2	91	free	1	loyal	morning
TX0000358	225.38	0	0	desktop	63	2771	travel	-37.03	0	2	17.51	63.51	medium	3	37.24	free	0	loyal	morning
TX0000359	68.54	0	0	mobile	28	3086	travel	153.68	0	4	60.09	72.43	medium	1	66.79	free	0	loyal	afternoon
TX0000360	39.3	0	1	desktop	38	1161	electronics	52.94	0	3	14.38	77.06	medium	4	76.01	free	0	loyal	afternoon
TX0000361	82.47	0	0	mobile	39	1404	grocery	-37.51	0	3	72.46	89.09	low	5	47.94	corporate	0	loyal	afternoon
TX0000362	49.04	1	0	mobile	20	2500	electronics	-29.21	0	6	58.32	94.53	medium	2	92.19	corporate	0	loyal	afternoon
TX0000363	63.11	0	1	mobile	26	1445	entertainment	-51.84	0	2	24.72	26.68	low	3	82.57	corporate	2	loyal	night
TX0000364	227.05	0	0	mobile	19	1888	travel	-6.74	0	0	87.44	66.14	low	2	68.26	free	2	loyal	night
TX0000365	39.03	0	1	mobile	63	2153	entertainment	78.89	0	4	55.9	55.69	high	1	122.14	free	1	loyal	night
TX0000366	259.93	0	1	mobile	45	2327	travel	22.53	0	5	12.89	82.14	medium	1	31.2	free	2	loyal	night
TX0000367	188.61	0	0	desktop	51	270	grocery	82.86	0	2	71.88	3.81	low	1	61.7	corporate	0	regular	afternoon
TX0000368	17.43	0	0	desktop	70	3327	clothing	79.13	0	5	31.45	40.97	medium	0	73.6	corporate	2	loyal	afternoon
TX0000369	5.75	0	0	desktop	76	2894	grocery	68.67	0	6	77.49	34.26	medium	0	26.84	free	0	loyal	morning
TX0000370	8.5	0	0	desktop	27	3574	travel	84.52	0	2	40.15	65.29	low	1	36.65	free	0	loyal	morning
TX0000371	1.47	1	0	mobile	36	1729	clothing	-0.24	0	1	7.55	41.8	low	2	91.92	free	0	loyal	morning
TX0000372	7.94	0	1	desktop	46	3364	clothing	8.67	0	2	63.02	39.37	low	2	20.83	free	1	loyal	morning
TX0000373	91.91	0	0	desktop	78	2092	grocery	-68.92	0	2	31.03	37.55	low	0	45.8	free	0	loyal	afternoon
TX0000374	5.91	1	0	mobile	19	2418	entertainment	29.55	0	4	94.19	82.58	low	1	87.18	free	1	loyal	night
TX0000375	30.73	0	0	desktop	65	694	grocery	11.98	0	2	82.99	48.34	medium	0	118.21	unknown	0	regular	afternoon
TX0000376	149.08	0	0	mobile	23	525	travel	99.94	0	5	35.39	39.95	medium	3	79.74	free	2	regular	afternoon
TX0000377	1.88	0	1	desktop	61	1494	entertainment	-17.81	0	2	2.6	86.58	low	0	50.46	free	0	loyal	morning
TX0000378	134.76	0	0	mobile	71	579	travel	-51.46	0	0	53.76	0.18	low	1	36.28	free	0	regular	night
TX0000379	26.49	0	1	mobile	24	2114	entertainment	-72.56	0	3	64.58	31.88	medium	2	57.63	corporate	0	loyal	night
TX0000380	10.06	0	0	mobile	53	1837	electronics	69.24	0	4	68.28	67.38	medium	1	40.45	free	0	loyal	morning
TX0000381	95.45	0	0	mobile	25	2846	entertainment	9.02	0	0	34.93	10.45	low	5	102.96	free	0	loyal	morning
TX0000382	79.31	0	0	desktop	36	1228	electronics	-15.03	0	5	14.16	57.95	low	3	62.38	free	1	loyal	afternoon
TX0000383	167.95	0	0	tablet	27	465	travel	11.78	0	4	55.94	44.92	low	1	126.66	free	0	regular	afternoon
TX0000384	106.26	0	0	mobile	50	2370	grocery	-63.36	0	6	48.75	66.91	low	2	93.34	free	1	loyal	afternoon
TX0000385	130.16	0	0	mobile	54	330	travel	-65.53	0	3	99.41	53.08	low	3	56.48	free	1	regular	afternoon
TX0000386	26.51	0	1	mobile	55	3030	grocery	86.49	0	6	57.47	19.47	low	3	40.4	free	1	loyal	morning
TX0000387	15.63	1	0	desktop	44	1727	electronics	9.71	0	2	18.17	13.27	low	3	143.94	free	1	loyal	night
TX0000388	111.1	0	1	mobile	46	1392	grocery	20.69	0	2	36.15	30.65	low	1	43.64	corporate	0	loyal	morning
TX0000389	131.54	0	0	tablet	36	3056	travel	0.42	0	5	53.13	94.26	medium	0	66.37	free	1	loyal	morning
TX0000390	372.56	0	0	desktop	35	1076	travel	-31.58	0	1	83.76	21.01	low	1	72.48	free	0	loyal	night
TX0000391	42.57	0	0	desktop	68	2427	travel	-31.61	0	6	48.09	46.12	high	0	9.66	free	0	loyal	morning
TX0000392	37.22	0	0	desktop	68	2926	entertainment	-51.68	0	3	80.05	95.01	low	2	33.82	free	0	loyal	afternoon
TX0000393	119.84	0	1	desktop	40	1119	travel	56.99	0	2	15.57	20.2	low	1	85.71	free	0	loyal	morning
TX0000394	33.34	0	0	desktop	18	1448	entertainment	23.83	0	4	38.2	24.46	low	1	74.48	free	0	loyal	afternoon
TX0000395	213.61	0	0	desktop	76	2510	clothing	-26.76	0	5	51.91	47.82	low	1	18.17	free	0	loyal	afternoon
TX0000396	156.39	0	0	desktop	69	3051	electronics	36.91	0	6	2.36	10.5	low	1	95.75	free	0	loyal	morning
TX0000397	44.83	0	0	desktop	60	3078	clothing	-40.6	0	4	75.93	8.01	low	1	57.59	free	0	loyal	late_night
TX0000398	111.18	0	1	desktop	20	599	clothing	51.1	0	1	83.22	30.25	medium	2	11.56	free	0	regular	afternoon
TX0000399	112.37	0	0	tablet	27	3094	entertainment	-41.93	1	2	32.41	14.29	low	4	95.65	corporate	0	loyal	night
TX0000400	8.71	0	1	tablet	76	58	entertainment	7.72	0	4	95.81	42.66	low	0	86.11	free	0	new	night
TX0000401	186.28	0	0	desktop	24	3184	electronics	-33.92	1	5	73.07	10.84	medium	3	7.55	free	0	loyal	afternoon
TX0000402	56.3	0	1	mobile	66	3577	electronics	73.89	0	3	82.95	58.74	high	2	13.47	free	1	loyal	night
TX0000403	140.11	0	1	mobile	73	3536	electronics	72.29	0	5	65.48	49.26	medium	3	73.14	free	1	loyal	morning
TX0000404	30.86	1	0	desktop	43	670	travel	36.54	0	1	81.93	59.25	low	2	42.42	corporate	0	regular	night
TX0000405	180.7	0	0	mobile	33	3234	travel	-3.68	0	2	98.3	90.09	low	0	33.49	unknown	2	loyal	morning
TX0000406	39.44	0	1	mobile	56	144	electronics	-23.78	0	5	84.95	34.52	low	2	28.44	free	0	new	afternoon
TX0000407	0.87	0	0	mobile	62	3135	entertainment	10.73	0	6	47.37	26.84	low	2	19.13	free	1	loyal	afternoon
TX0000408	188.63	0	1	desktop	49	2714	clothing	-35.04	0	2	63.62	57.42	low	3	97.13	free	1	loyal	afternoon
TX0000409	7.66	0	0	desktop	29	1131	electronics	44.49	0	1	57.97	24.7	low	1	43.17	free	1	loyal	morning
TX0000410	30.77	0	0	mobile	61	2352	electronics	-9.8	0	6	50.84	6.65	low	4	73.63	corporate	2	loyal	afternoon
TX0000411	239.76	0	1	mobile	25	2421	clothing	4.96	0	6	76.98	5.88	medium	2	102.59	corporate	0	loyal	afternoon
TX0000412	240.64	0	0	desktop	25	709	grocery	12.43	0	0	43.87	6.62	low	0	62.16	corporate	1	regular	late_night
TX0000413	68.16	0	0	tablet	62	110	electronics	77.48	0	5	30.97	23.74	medium	2	120.06	corporate	0	new	afternoon
TX0000414	79.94	1	0	mobile	28	2015	electronics	-2.35	0	4	4.22	72.98	low	2	32.85	free	2	loyal	afternoon
TX0000415	47.6	0	0	mobile	74	2684	travel	90.37	0	4	8.8	15.4	low	1	39.39	free	0	loyal	afternoon
TX0000416	27.76	0	1	desktop	50	750	clothing	43.37	0	1	22.16	25.78	low	0	51.1	free	0	regular	afternoon
TX0000417	31.88	0	1	desktop	42	101	electronics	43.07	0	2	15.39	85.98	medium	0	111.95	free	2	new	afternoon
TX0000418	89.31	0	1	desktop	34	2059	electronics	-30.69	0	0	2.86	43.69	low	4	78.61	free	1	loyal	afternoon
TX0000419	111.67	0	0	desktop	48	3246	grocery	-59.74	0	3	69.61	4.13	medium	1	43.15	free	0	loyal	night
TX0000420	125.46	0	0	desktop	36	3139	clothing	4.59	0	6	76.04	24.74	low	1	91.36	free	2	loyal	morning
TX0000421	124.71	0	1	mobile	62	503	electronics	-53.1	0	2	35.44	30.11	high	2	112.03	free	2	regular	night
TX0000422	7.65	0	0	mobile	72	1050	grocery	-89.61	0	4	98.63	18.51	high	1	117.02	free	2	loyal	night
TX0000423	54.56	0	0	desktop	32	200	electronics	-23.33	0	6	58.8	96.69	medium	4	99	corporate	1	regular	night
TX0000424	4.74	0	1	desktop	78	2117	entertainment	-81.04	0	1	10	40.65	high	1	86.06	corporate	1	loyal	night
TX0000425	63.8	0	0	desktop	73	3274	grocery	48.81	0	0	36.49	39.56	low	1	25.91	unknown	0	loyal	afternoon
TX0000426	46.6	0	0	tablet	61	2501	entertainment	-56.49	0	6	58.25	97.77	low	1	90.92	free	0	loyal	morning
TX0000427	174.93	0	0	desktop	70	3300	electronics	-82.25	0	4	95.56	54.89	medium	3	81.46	corporate	0	loyal	afternoon
TX0000428	34.58	0	0	desktop	66	2965	grocery	-27.36	0	4	68.27	8.25	low	4	75.06	free	0	loyal	afternoon
TX0000429	9.96	0	0	mobile	52	1909	clothing	29.45	0	5	0.88	44.35	low	1	54.36	corporate	1	loyal	afternoon
